Column,Accident_Index,Accident_Severity,Date,Day_of_Week,Light_Conditions,Number_of_Casualties,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Special_Conditions_at_Site,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Age_Band_of_Driver,Sex_of_Driver,Driver_age_sex,Vehicle_Type
5741,2016110093034,Slight,2016-07-15,Friday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,15:00:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
5743,2016110095305,Serious,2016-07-30,Saturday,Daylight,2,0,0,Durham,Dry,Single carriageway,None,30,16:09:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
5745,2016110097150,Slight,2016-07-21,Thursday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,13:00:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
5746,2016110098002,Slight,2016-08-06,Saturday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,18:00:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
5747,2016110098196,Slight,2016-07-31,Sunday,Daylight,1,0,0,Durham,Dry,One way street,None,30,20:00:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
5749,2016110100300,Slight,2016-08-12,Friday,Daylight,2,0,0,Durham,Dry,Single carriageway,None,60,12:10:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
5759,2016110114085,Slight,2016-10-04,Tuesday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,08:55:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
5761,2016110115922,Slight,2016-09-21,Wednesday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,15:30:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
5762,2016110115959,Slight,2016-09-21,Wednesday,Daylight,1,0,4,Durham,Dry,Single carriageway,None,30,17:54:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
5764,2016110118158,Slight,2016-10-03,Monday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,15:37:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
5765,2016110118706,Slight,2016-10-05,Wednesday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,17:30:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
5766,2016110119043,Fatal,2016-10-10,Monday,Daylight,1,0,8,Durham,Wet or damp,Single carriageway,None,30,09:55:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
5767,2016110119104,Serious,2016-10-10,Monday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,16:40:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
5772,2016110123552,Slight,2016-09-13,Tuesday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,20:00:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
5780,2016110130464,Slight,2016-11-07,Monday,Darkness - lights lit,1,0,0,Durham,Wet or damp,Single carriageway,None,30,06:45:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
5784,2016110132711,Slight,2016-11-13,Sunday,Daylight,1,0,0,Durham,Wet or damp,Single carriageway,None,30,10:27:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
5789,2016110138010,Slight,2016-12-09,Friday,Daylight,1,0,0,Durham,Wet or damp,Single carriageway,None,30,15:15:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
5792,2016110138301,Serious,2016-11-27,Sunday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,12:00:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
5796,2016110140757,Slight,2016-12-13,Tuesday,Daylight,1,0,0,Durham,Wet or damp,Single carriageway,None,30,08:41:00,Rural,Raining no high winds,56 - 65,Male,56 - 65_Male,9
5805,2016110146283,Slight,2016-12-26,Monday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,13:45:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
5806,2016110146478,Serious,2016-12-12,Monday,Darkness - lights unlit,1,0,0,Durham,Dry,Dual carriageway,None,50,17:05:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
5808,201611ND01206,Fatal,2016-01-26,Tuesday,Darkness - lights lit,2,0,0,Durham,Wet or damp,Single carriageway,None,60,18:12:00,Rural,Raining no high winds,26 - 35,Male,26 - 35_Male,9
5814,201611NG01346,Slight,2016-01-22,Friday,Darkness - lights lit,1,0,1,Durham,Wet or damp,Single carriageway,None,30,18:00:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
5815,201611NG04456,Serious,2016-02-14,Sunday,Daylight,1,0,0,Durham,Wet or damp,Single carriageway,None,60,17:00:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
5816,201611NI00366,Serious,2016-01-06,Wednesday,Darkness - lights lit,1,0,1,Durham,Wet or damp,Single carriageway,None,30,15:30:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
5818,201611NI02876,Serious,2016-01-29,Friday,Darkness - no lighting,1,0,0,Durham,Dry,Single carriageway,None,60,17:38:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
5819,201611NI03416,Slight,2016-02-03,Wednesday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,15:05:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
5821,201611NI05116,Serious,2016-02-24,Wednesday,Darkness - lights lit,1,0,0,Durham,Dry,Single carriageway,None,30,19:35:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
5826,201611SB05246,Slight,2016-02-26,Friday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,30,15:00:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
5831,201611SK01826,Slight,2016-01-28,Thursday,Daylight,1,0,0,Durham,Dry,Single carriageway,None,60,19:30:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
5833,2016120000246,Slight,2016-12-30,Friday,Darkness - no lighting,1,0,0,North Yorkshire,Dry,Single carriageway,None,30,16:20:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
